payment_id,order_id,amount,status,payment_method
24962,27091,-50,,crypto
24963,4727,,,crypto
24964,26659,-50,PAID,crypto
24965,26715,$500,,crypto
24966,10717,,PAID,Cash
24967,26957,100,PAID,Transfer
24968,3773,100,,Transfer
24969,10382,-50,,Card
24970,6634,250,,Transfer
24971,22228,$500,,crypto
24972,21412,-50,PAID,Cash
24973,5939,,pending,Cash
24974,4925,500 USD,,
24975,1017,100,failed,crypto
24976,11086,,paid,Transfer
24977,3629,500 USD,paid,Transfer
24978,19193,$500,,crypto
24979,28421,-50,failed,Transfer
24980,29108,100,,Transfer
24981,16713,$500,failed,Cash
24982,30967,100,pending,Transfer
24983,12624,100,failed,Card
24984,18040,$500,,Cash
24985,18748,$500,,
24986,7466,250,,CARD
24987,3126,-50,,CARD
24988,18325,100,PAID,Cash
24989,11358,,PAID,
24990,22049,500 USD,PAID,Transfer
24991,2444,,failed,CARD
24992,16882,,PAID,
24993,28139,,PAID,Transfer
24994,21174,100,paid,Cash
24995,28422,500 USD,PAID,Transfer
24996,26544,$500,,crypto
24997,15212,-50,,Transfer
24998,16637,100,,CARD
24999,1472,$500,paid,
25000,1843,500 USD,,Transfer
25001,10166,250,PAID,crypto
25002,23140,250,,
25003,5776,$500,,Cash
25004,21505,500 USD,,Transfer
25005,17947,-50,failed,Transfer
25006,11938,,PAID,Card
25007,12166,$500,pending,
25008,614,$500,PAID,Transfer
25009,15113,$500,,Transfer
25010,27416,,PAID,Card
25011,27608,,PAID,Card
25012,3641,500 USD,pending,
25013,7261,-50,,Transfer
25014,1614,250,PAID,
25015,25170,500 USD,,Transfer
25016,6870,-50,PAID,Transfer
25017,26930,100,,Transfer
25018,5720,-50,,crypto
25019,16816,,paid,Transfer
25020,21277,$500,pending,Card
25021,5175,100,PAID,
25022,18162,500 USD,PAID,CARD
25023,428,250,failed,Card
25024,11164,100,PAID,Transfer
25025,18297,100,,
25026,12339,,,Transfer
25027,12346,100,paid,Transfer
25028,14435,$500,pending,Transfer
25029,6071,,,
25030,11129,250,failed,Transfer
25031,30425,250,pending,Card
25032,1627,250,PAID,Card
25033,24279,-50,pending,crypto
25034,31343,-50,failed,crypto
25035,18534,100,PAID,crypto
25036,26144,,pending,crypto
25037,15258,500 USD,pending,
25038,29332,,pending,Transfer
25039,14904,250,PAID,crypto
25040,22561,-50,pending,crypto
25041,3046,$500,paid,CARD
25042,22085,100,PAID,
25043,22586,100,paid,
25044,18714,250,PAID,
25045,9440,,,Cash
25046,2345,-50,,CARD
25047,16790,,PAID,
25048,18051,500 USD,pending,Card
25049,12434,-50,paid,
25050,19432,,pending,Cash
25051,25103,-50,pending,
25052,3464,,,crypto
25053,6773,100,PAID,CARD
25054,28140,250,PAID,CARD
25055,22781,,paid,Transfer
25056,2338,250,pending,Cash
25057,3279,$500,failed,Card
25058,14276,-50,pending,crypto
25059,10347,500 USD,failed,CARD
25060,25974,100,,Card
25061,24336,100,paid,CARD
25062,8409,$500,pending,
25063,25706,-50,failed,crypto
25064,21351,500 USD,,Transfer
25065,25060,500 USD,paid,Card
25066,30558,250,pending,CARD
25067,29123,,paid,CARD
25068,19063,250,,Card
25069,14984,100,PAID,
25070,16694,$500,PAID,Cash
25071,31847,100,paid,Transfer
25072,24442,250,paid,Transfer
25073,11212,100,,Transfer
25074,16182,-50,failed,Transfer
25075,2777,$500,pending,Cash
25076,8016,250,PAID,Card
25077,6309,100,,Transfer
25078,22223,100,paid,CARD
25079,12178,,pending,Card
25080,25865,250,pending,Transfer
25081,10058,$500,failed,Cash
25082,29813,500 USD,,
25083,2816,500 USD,PAID,Transfer
25084,30377,$500,,
25085,25245,100,,
25086,25965,$500,failed,Cash
25087,25774,-50,paid,CARD
25088,12337,$500,PAID,crypto
25089,20308,,,
25090,20988,100,,Transfer
25091,15597,$500,failed,Card
25092,8148,,paid,Transfer
25093,25615,-50,paid,Transfer
25094,22598,500 USD,paid,Transfer
25095,15199,100,paid,Transfer
25096,7993,250,paid,CARD
25097,19260,-50,failed,Cash
25098,11909,-50,,crypto
25099,16989,500 USD,,crypto
25100,21855,250,PAID,Cash
25101,2319,250,failed,CARD
25102,24214,500 USD,failed,
25103,4989,500 USD,PAID,Card
25104,21486,-50,,Cash
25105,6186,$500,failed,crypto
25106,2712,500 USD,PAID,crypto
25107,6775,,failed,Card
25108,2229,,,Cash
25109,398,100,pending,Cash
25110,18150,,,
25111,9226,,failed,Cash
25112,11790,,PAID,crypto
25113,13897,500 USD,pending,crypto
25114,22401,-50,,Transfer
25115,9055,,pending,Transfer
25116,15532,250,,Cash
25117,18285,$500,,crypto
25118,29134,,,crypto
25119,24968,$500,paid,CARD
25120,9633,250,,crypto
25121,20115,,paid,Cash
25122,1727,500 USD,paid,Card
25123,27160,,,Cash
25124,9036,100,pending,Cash
25125,30135,,pending,Cash
25126,20525,500 USD,,
25127,15284,-50,pending,CARD
25128,24656,$500,pending,
25129,28866,,failed,Cash
25130,18070,500 USD,failed,crypto
25131,7921,100,paid,crypto
25132,475,100,PAID,Transfer
25133,21840,$500,failed,Cash
25134,18219,$500,paid,Card
25135,29945,100,failed,
25136,24874,-50,,
25137,29152,$500,,crypto
25138,20739,250,failed,Card
25139,13023,250,,Transfer
25140,9527,$500,pending,
25141,18284,250,pending,CARD
25142,6234,$500,pending,crypto
25143,31048,250,pending,CARD
25144,4887,$500,PAID,Card
25145,2587,500 USD,pending,Transfer
25146,27436,-50,,Transfer
25147,3672,,PAID,Transfer
25148,29501,100,,crypto
25149,8476,,paid,CARD
25150,10842,100,,Cash
25151,18241,,failed,crypto
25152,7301,100,,CARD
25153,2035,250,pending,CARD
25154,27139,100,,Card
25155,23429,500 USD,,Card
25156,28068,100,paid,Cash
25157,30485,-50,failed,
25158,18051,-50,paid,Transfer
25159,1887,,paid,Transfer
25160,5135,100,PAID,CARD
25161,13387,250,PAID,Card
25162,20040,100,,CARD
25163,13489,500 USD,paid,crypto
25164,5674,-50,failed,Cash
25165,29658,-50,,CARD
25166,14210,$500,paid,crypto
25167,27015,100,pending,
25168,2957,$500,,
25169,3703,$500,,Transfer
25170,15442,-50,paid,Transfer
25171,3804,100,pending,crypto
25172,3548,250,,Transfer
25173,24662,250,,Cash
25174,17345,100,pending,Card
25175,12332,500 USD,,CARD
25176,30352,100,paid,
25177,15477,$500,paid,crypto
25178,14184,,,Transfer
25179,26003,250,PAID,Transfer
25180,29315,$500,,CARD
25181,18324,$500,paid,crypto
25182,1989,$500,pending,Transfer
25183,30014,100,,Cash
25184,3563,100,PAID,Cash
25185,27903,100,,Card
25186,5544,,,Card
25187,11839,100,PAID,Cash
25188,16222,-50,PAID,
25189,9258,-50,,Card
25190,9695,$500,,Transfer
25191,9958,500 USD,,
25192,25154,500 USD,PAID,crypto
25193,28584,$500,paid,
25194,1717,$500,PAID,Cash
25195,11947,,PAID,Cash
25196,9455,-50,paid,CARD
25197,3733,100,,crypto
25198,17163,100,,Card
25199,13511,,PAID,
25200,15700,250,paid,Transfer
25201,22381,250,failed,CARD
25202,14333,100,paid,CARD
25203,14643,,,crypto
25204,4234,100,,CARD
25205,20193,,failed,crypto
25206,22911,$500,,Transfer
25207,3158,250,PAID,
25208,22915,,failed,
25209,9234,500 USD,paid,Transfer
25210,603,$500,paid,CARD
25211,9841,100,,Card
25212,18025,,pending,Transfer
25213,19951,100,pending,Cash
25214,1369,,failed,CARD
25215,22302,$500,PAID,Transfer
25216,21951,$500,pending,crypto
25217,11417,,failed,
25218,31045,-50,pending,Cash
25219,1888,,pending,crypto
25220,5468,-50,paid,Transfer
25221,28073,,PAID,Cash
25222,30116,500 USD,,
25223,9901,250,pending,Transfer
25224,10042,,,Cash
25225,26819,250,paid,
25226,27938,500 USD,,Cash
25227,4523,250,failed,crypto
25228,23900,$500,PAID,CARD
25229,4242,-50,,CARD
25230,31063,,pending,Cash
25231,1236,500 USD,pending,Cash
25232,6860,-50,,Transfer
25233,25518,250,failed,Transfer
25234,1219,250,failed,Transfer
25235,9796,$500,pending,Card
25236,19841,500 USD,PAID,
25237,21772,,failed,Transfer
25238,5853,500 USD,pending,Cash
25239,31154,250,failed,Cash
25240,686,$500,PAID,Cash
25241,10231,-50,failed,crypto
25242,11136,,pending,crypto
25243,5027,-50,failed,Cash
25244,22834,250,pending,
25245,30783,100,failed,CARD
25246,18914,500 USD,PAID,
25247,9772,250,PAID,Card
25248,8803,$500,,crypto
25249,5442,250,paid,Cash
25250,12775,100,PAID,Transfer
25251,21583,250,,Cash
25252,22112,250,PAID,CARD
25253,13773,250,failed,Cash
25254,7323,$500,PAID,CARD
25255,9998,,pending,Card
25256,5437,$500,,CARD
25257,26439,,pending,Card
25258,10972,500 USD,,Card
25259,13028,$500,,CARD
25260,11987,,,crypto
25261,8519,100,paid,
25262,11316,250,failed,CARD
25263,17101,500 USD,paid,Card
25264,10359,500 USD,,
25265,17440,500 USD,paid,CARD
25266,22742,-50,,Transfer
25267,25307,100,paid,Card
25268,5273,100,failed,Cash
25269,23977,250,PAID,Cash
25270,17263,250,paid,Card
25271,28601,500 USD,paid,CARD
25272,1784,-50,pending,crypto
25273,24084,250,pending,Transfer
25274,12668,$500,failed,CARD
25275,2086,500 USD,,
25276,3179,$500,PAID,Cash
25277,26560,250,pending,CARD
25278,20445,250,failed,
25279,1849,-50,failed,Card
25280,21817,,pending,Card
25281,11705,-50,pending,Cash
25282,17541,,paid,Card
25283,27110,,,Transfer
25284,11565,500 USD,PAID,CARD
25285,26226,,pending,Transfer
25286,2276,$500,PAID,Cash
25287,22925,$500,,crypto
25288,3259,100,,
25289,28645,-50,pending,Cash
25290,1680,$500,pending,
25291,18255,,paid,Card
25292,19401,250,paid,
25293,9827,,failed,Transfer
25294,25671,$500,pending,
25295,338,$500,,Cash
25296,2863,$500,,CARD
25297,3565,,PAID,Transfer
25298,22676,250,,CARD
25299,10971,-50,,Card
25300,14515,100,PAID,Card
25301,16634,$500,PAID,Transfer
25302,12616,,paid,Transfer
25303,18430,250,PAID,
25304,12837,250,pending,Transfer
25305,4656,100,,Transfer
25306,16952,500 USD,,Transfer
25307,29064,-50,failed,Cash
25308,14608,,,crypto
25309,12943,100,failed,
25310,21643,250,,
25311,8772,-50,,Transfer
25312,27614,-50,PAID,
25313,2247,100,,CARD
25314,12932,$500,,Card
25315,23423,-50,PAID,Cash
25316,15836,-50,failed,Transfer
25317,11713,-50,,
25318,26302,,,Cash
25319,26722,500 USD,paid,
25320,27820,-50,PAID,Card
25321,23236,$500,,Card
25322,26458,$500,,CARD
25323,26055,250,pending,
25324,8036,$500,failed,CARD
25325,12665,500 USD,,
25326,18906,$500,PAID,CARD
25327,9399,500 USD,PAID,CARD
25328,15004,500 USD,pending,Transfer
25329,10924,100,,CARD
25330,1265,,,Transfer
25331,1883,$500,failed,
25332,11371,500 USD,,Cash
25333,27334,500 USD,paid,Cash
25334,19090,$500,,
25335,2866,,pending,crypto
25336,4426,250,failed,Transfer
25337,20967,-50,,Cash
25338,10291,$500,,crypto
25339,18800,250,PAID,Card
25340,27064,100,,CARD
25341,25352,$500,,
25342,13039,,paid,Cash
25343,13869,250,failed,
25344,3300,-50,paid,crypto
25345,24559,$500,,
25346,19868,$500,paid,crypto
25347,30439,250,failed,Card
25348,25488,100,,Transfer
25349,27864,,paid,Card
25350,4509,-50,,Cash
25351,8415,-50,failed,
25352,10801,,,CARD
25353,18409,,failed,Cash
25354,23120,250,paid,
25355,25057,$500,,crypto
25356,11686,,pending,Cash
25357,29407,250,,Cash
25358,1582,-50,PAID,
25359,13248,,paid,Card
25360,31326,-50,paid,
25361,14180,100,PAID,CARD
25362,26020,$500,paid,
25363,208,100,failed,Cash
25364,15319,100,failed,
25365,11540,-50,pending,CARD
25366,13243,-50,,Cash
25367,27995,100,failed,Cash
25368,14340,500 USD,,Card
25369,23592,100,,Card
25370,16471,100,,CARD
25371,6185,,,CARD
25372,984,250,paid,crypto
25373,25101,100,,Card
25374,8417,-50,,CARD
25375,14727,250,,
25376,15569,500 USD,failed,Cash
25377,21478,100,pending,CARD
25378,1891,100,PAID,Transfer
25379,26393,500 USD,failed,Card
25380,11430,500 USD,paid,Transfer
25381,8825,250,,
25382,10646,$500,pending,Transfer
25383,25480,100,failed,CARD
25384,12310,500 USD,pending,Card
25385,3640,,failed,
25386,1604,,failed,Transfer
25387,3335,250,,Transfer
25388,4169,$500,PAID,
25389,26562,100,failed,Transfer
25390,17976,250,paid,Card
25391,15886,100,PAID,Card
25392,22853,100,,Transfer
25393,2638,500 USD,PAID,crypto
25394,28501,-50,failed,Transfer
25395,21603,100,paid,Transfer
25396,10241,-50,pending,crypto
25397,17122,$500,PAID,
25398,13710,-50,,Card
25399,21311,,,
25400,16675,500 USD,,
25401,21506,$500,failed,Transfer
25402,16759,500 USD,pending,Cash
25403,26871,,paid,Cash
25404,23701,250,,
25405,12398,500 USD,failed,Card
25406,4604,,failed,Cash
25407,28283,250,pending,Cash
25408,4297,,PAID,Cash
25409,8960,500 USD,,CARD
25410,9537,500 USD,pending,Card
25411,26631,250,PAID,Card
25412,13500,$500,failed,Cash
25413,28980,250,pending,Card
25414,25273,250,,CARD
25415,14842,500 USD,paid,Card
25416,13159,250,failed,CARD
25417,25632,100,,crypto
25418,26073,$500,pending,
25419,13354,$500,failed,crypto
25420,5438,500 USD,PAID,CARD
25421,23624,,,Transfer
25422,2832,500 USD,,
25423,15304,-50,,Transfer
25424,27600,,pending,
25425,20135,500 USD,,CARD
25426,11000,-50,,Cash
25427,26428,,,Transfer
25428,21139,500 USD,pending,
25429,29985,$500,,Card
25430,18191,-50,failed,
25431,19650,100,PAID,CARD
25432,5620,,PAID,
25433,23237,,failed,Transfer
25434,14124,$500,pending,Cash
25435,2061,500 USD,,CARD
25436,19388,$500,,Transfer
25437,13814,250,PAID,crypto
25438,8556,250,paid,crypto
25439,8029,100,paid,CARD
25440,27058,100,failed,CARD
25441,10452,-50,paid,Cash
25442,19753,,paid,CARD
25443,18512,$500,failed,
25444,17924,$500,,Card
25445,13138,100,failed,Card
25446,2849,-50,,Transfer
25447,17109,$500,PAID,
25448,10069,,paid,CARD
25449,7759,100,,Transfer
25450,29340,500 USD,paid,Transfer
25451,30272,,,
25452,18196,$500,paid,crypto
25453,25621,100,paid,CARD
25454,18384,500 USD,,Cash
25455,19110,-50,paid,
25456,17722,250,pending,Cash
25457,1633,250,PAID,
25458,9013,500 USD,pending,Card
25459,19885,,failed,crypto
25460,4007,-50,,Transfer
25461,17913,500 USD,,
25462,31689,500 USD,,Transfer
25463,29680,250,,crypto
25464,9659,250,failed,crypto
25465,21225,-50,,Card
25466,17027,,pending,Card
25467,16252,500 USD,failed,crypto
25468,21471,500 USD,,crypto
25469,10518,,,Card
25470,14977,500 USD,failed,Transfer
25471,28916,500 USD,PAID,Transfer
25472,8511,,pending,Cash
25473,10694,,failed,Card
25474,3235,$500,pending,CARD
25475,25027,500 USD,failed,Cash
25476,9039,250,paid,Card
25477,20062,100,,Transfer
25478,25823,100,,
25479,10704,-50,,CARD
25480,6468,$500,pending,Transfer
25481,28148,,failed,
25482,24488,500 USD,,
25483,18143,500 USD,pending,Cash
25484,21226,-50,PAID,Card
25485,2754,500 USD,PAID,
25486,16183,100,,CARD
25487,25961,,failed,
25488,9717,$500,PAID,CARD
25489,12416,500 USD,,
25490,28550,500 USD,,Transfer
25491,21531,500 USD,failed,CARD
25492,19204,100,,
25493,31747,100,failed,Transfer
25494,16284,250,,CARD
25495,25074,250,,Transfer
25496,10848,$500,pending,Cash
25497,9509,500 USD,PAID,
25498,9373,$500,pending,CARD
25499,26476,$500,failed,Card
25500,19532,,failed,Transfer
25501,24934,-50,pending,Transfer
25502,1187,250,paid,crypto
25503,20790,250,PAID,Cash
25504,15497,500 USD,,crypto
25505,8293,$500,paid,Card
25506,21776,500 USD,pending,crypto
25507,18438,500 USD,pending,Cash
25508,5127,-50,,CARD
25509,26541,250,,crypto
25510,21446,-50,,CARD
25511,12795,250,,Card
25512,9693,-50,,crypto
25513,18055,,paid,Cash
25514,28250,500 USD,pending,crypto
25515,20843,-50,failed,Card
25516,1556,,PAID,crypto
25517,16924,250,paid,Transfer
25518,3437,-50,PAID,CARD
25519,31425,$500,paid,Card
25520,14446,,paid,Transfer
25521,9418,,,Transfer
25522,18087,100,PAID,
25523,16421,,failed,crypto
25524,11068,500 USD,,CARD
25525,5606,250,,Transfer
25526,6305,-50,failed,Transfer
25527,16943,,failed,Cash
25528,28826,,PAID,Transfer
25529,17400,$500,pending,CARD
25530,4777,100,pending,Cash
25531,24102,500 USD,failed,
25532,24954,,paid,crypto
25533,279,500 USD,pending,Transfer
25534,21219,,pending,crypto
25535,25038,-50,pending,Transfer
25536,24173,,pending,
25537,13329,,failed,Cash
25538,3637,$500,,Card
25539,19193,,paid,Cash
25540,21616,,pending,Card
25541,4969,500 USD,,CARD
25542,20776,,paid,Transfer
25543,9434,,failed,CARD
25544,9427,250,pending,crypto
25545,5867,500 USD,PAID,Cash
25546,26688,500 USD,,CARD
25547,19163,250,PAID,Card
25548,5144,-50,,Card
25549,27443,250,failed,Transfer
25550,31098,-50,PAID,Card
25551,718,-50,failed,Transfer
25552,18506,$500,,Transfer
25553,6802,$500,paid,
25554,2412,500 USD,,Cash
25555,4102,250,failed,CARD
25556,767,-50,pending,CARD
25557,30638,-50,,Card
25558,11158,100,failed,
25559,13653,,pending,Card
25560,17481,$500,PAID,Card
25561,27115,100,PAID,
25562,21606,500 USD,,Card
25563,9334,-50,,Transfer
25564,18044,100,PAID,crypto
25565,28122,-50,pending,Transfer
25566,29454,-50,paid,Transfer
25567,610,,PAID,crypto
25568,26141,,,CARD
25569,4100,250,failed,Cash
25570,25363,100,paid,crypto
25571,9807,100,,Card
25572,23701,100,paid,
25573,4287,,paid,CARD
25574,19835,,failed,Transfer
25575,5194,$500,PAID,Card
25576,8027,500 USD,paid,CARD
25577,24605,-50,pending,Cash
25578,7571,500 USD,paid,Cash
25579,20621,,pending,Card
25580,1484,-50,failed,CARD
25581,30216,250,PAID,Card
25582,21804,100,,crypto
25583,5296,,PAID,Card
25584,29086,-50,,CARD
25585,5501,,pending,Card
25586,998,250,failed,Transfer
25587,5137,100,,Cash
25588,28937,250,paid,Cash
25589,11281,$500,,Transfer
25590,9129,250,,crypto
25591,30093,500 USD,failed,Transfer
25592,13430,-50,,crypto
25593,29602,,pending,
25594,10760,250,pending,crypto
25595,18718,100,paid,
25596,17666,,PAID,Card
25597,27197,100,pending,CARD
25598,5527,500 USD,paid,Card
25599,7286,100,,Cash
25600,21345,$500,PAID,Cash
25601,13696,,paid,Transfer
25602,24122,100,paid,Card
25603,26021,100,,CARD
25604,8080,250,pending,crypto
25605,14862,100,,CARD
25606,21376,100,paid,
25607,29973,,,Cash
25608,24720,,failed,CARD
25609,14510,500 USD,PAID,Cash
25610,4959,100,,
25611,28348,$500,pending,CARD
25612,9623,100,pending,
25613,28953,$500,failed,Transfer
25614,6972,,pending,Cash
25615,12951,$500,pending,CARD
25616,30841,,failed,CARD
25617,26198,,PAID,CARD
25618,6351,-50,failed,Cash
25619,15782,$500,PAID,
25620,16261,500 USD,paid,Transfer
25621,24621,,PAID,crypto
25622,3980,100,,crypto
25623,12128,100,failed,Card
25624,28246,100,,Card
25625,14647,500 USD,failed,CARD
25626,1597,500 USD,pending,Transfer
25627,15433,100,paid,Card
25628,22566,$500,,Transfer
25629,27857,500 USD,failed,crypto
25630,11835,500 USD,paid,Transfer
25631,26352,100,pending,CARD
25632,18265,$500,pending,Card
25633,18534,250,failed,crypto
25634,17422,500 USD,,
25635,6827,,PAID,Transfer
25636,11057,,paid,CARD
25637,15647,$500,,Cash
25638,6671,-50,,Cash
25639,13406,-50,PAID,Transfer
25640,17604,,PAID,Transfer
25641,8458,100,PAID,Cash
25642,20538,-50,,crypto
25643,6837,-50,,
25644,1532,250,paid,Transfer
25645,11549,-50,paid,CARD
25646,21172,,paid,Card
25647,14861,-50,PAID,Transfer
25648,25136,,paid,CARD
25649,25951,250,pending,Cash
25650,21840,,pending,Cash
25651,4311,100,,Transfer
25652,768,100,pending,Cash
25653,13326,500 USD,paid,
25654,15969,500 USD,,Card
25655,20425,-50,PAID,Card
25656,15963,-50,,Cash
25657,2457,100,PAID,Cash
25658,15545,$500,,CARD
25659,16116,250,PAID,Transfer
25660,15985,$500,PAID,crypto
25661,24142,250,,crypto
25662,10968,$500,,Transfer
25663,8327,$500,failed,Transfer
25664,4996,-50,failed,Transfer
25665,1649,250,paid,Transfer
25666,30214,,PAID,Card
25667,30147,500 USD,pending,Cash
25668,11969,250,pending,crypto
25669,18178,,,
25670,14322,100,,
25671,13697,$500,pending,
25672,16284,500 USD,PAID,CARD
25673,31786,100,,Transfer
25674,21155,,pending,Card
25675,27413,250,failed,Cash
25676,11794,500 USD,failed,crypto
25677,4203,250,paid,
25678,15690,500 USD,pending,Transfer
25679,6247,$500,pending,Card
25680,8839,250,,CARD
25681,13282,250,,Card
25682,27298,250,PAID,
25683,6927,,pending,crypto
25684,3230,250,,
25685,13604,,failed,
25686,31581,-50,,
25687,16018,500 USD,pending,CARD
25688,30889,250,failed,CARD
25689,25313,-50,PAID,CARD
25690,23654,-50,,Card
25691,6114,250,failed,Cash
25692,12723,$500,,Transfer
25693,17344,100,,Transfer
25694,7328,500 USD,PAID,Cash
25695,9170,100,failed,Cash
25696,1548,$500,failed,crypto
25697,29274,100,pending,crypto
25698,22966,$500,,crypto
25699,16013,$500,paid,
25700,23882,$500,,Cash
25701,14794,$500,PAID,Cash
25702,7173,$500,PAID,Transfer
25703,6499,$500,pending,Transfer
25704,13270,,failed,crypto
25705,26862,-50,,CARD
25706,7989,100,,CARD
25707,11048,,pending,Card
25708,12658,250,pending,Transfer
25709,21363,100,failed,Cash
25710,12115,500 USD,,Card
25711,3139,250,PAID,Card
25712,248,100,,Transfer
25713,20563,-50,PAID,Transfer
25714,23726,250,pending,
25715,15985,250,paid,Transfer
25716,886,500 USD,PAID,crypto
25717,3977,500 USD,pending,
25718,15003,500 USD,,crypto
25719,6331,250,,CARD
25720,9234,250,failed,CARD
25721,16097,,failed,CARD
25722,8964,250,,CARD
25723,7137,-50,PAID,CARD
25724,15364,500 USD,PAID,crypto
25725,18562,-50,paid,Transfer
25726,27935,250,pending,Card
25727,30051,,,CARD
25728,23521,250,,Cash
25729,16750,100,PAID,Transfer
25730,1939,,paid,Cash
25731,22429,500 USD,,Transfer
25732,14423,100,failed,Transfer
25733,24296,,paid,Cash
25734,27600,$500,pending,Card
25735,1070,-50,,Transfer
25736,11211,100,,crypto
25737,20731,100,failed,
25738,17012,250,pending,Card
25739,27665,,pending,Card
25740,6971,500 USD,,Cash
25741,6657,250,pending,Cash
25742,3527,100,,Transfer
